PostId,ClassType,NoOfLines,Similarity,CodeChar
49205194,941,13,76,473
51362594,941,13,76,590
45921518,942,19,100,694
45921518,942,19,100,726
46981883,943,12,91,357
46981883,943,12,91,349
42176137,944,10,90,890
36375708,944,10,90,599
42943813,945,13,85,482
41472563,945,13,85,427
42943813,946,47,95,1684
52899321,946,47,95,1701
42943813,947,18,73,356
41486053,947,18,73,371
47610830,947,18,73,502
41472563,947,18,73,406
45435066,948,17,78,887
49442795,948,17,78,1816
44997764,949,16,100,444
44997764,949,16,100,445
44997764,949,16,100,444
44997764,949,16,100,427
46824670,950,11,90,437
46824670,950,11,90,401
43304939,951,17,88,666
43304939,951,17,88,555
44771281,952,28,80,1491
44771281,952,28,80,1363
46899081,953,11,81,532
47022979,953,11,81,532
48201935,953,11,81,394
46899081,954,16,100,1139
47022979,954,16,100,1135
46030137,955,14,71,501
36833540,955,14,71,557
46289043,955,14,71,555
36671788,955,14,71,418
49651040,955,14,71,430
43150987,956,23,70,656
42146908,956,23,70,845
47849857,957,14,85,589
45369778,957,14,85,582
47003267,958,11,72,421
35009403,958,11,72,468
47574155,959,15,73,518
47574155,959,15,73,558
44968344,960,18,77,852
43797119,960,18,77,753
45320906,961,22,75,1170
45303407,961,22,75,884
41924104,962,14,71,527
40898955,962,14,71,411
44650046,963,10,70,739
40370022,963,10,70,717
46798999,964,11,81,662
42358146,964,11,81,475
43513172,965,42,90,1877
43915822,965,42,90,1878
43510291,965,42,90,1472
43513172,966,13,71,813
43915822,966,13,71,917
43915822,966,13,71,604
44021830,967,11,81,656
44021830,967,11,81,745
44021830,967,11,81,672
46080131,968,18,100,587
46193189,968,18,100,512
45468264,969,22,81,791
49511224,969,22,81,904
38882460,969,22,81,586
45087056,970,23,79,1110
45087056,970,23,79,894
42743188,971,16,87,570
39563345,971,16,87,579
46594214,972,23,72,838
46594214,972,23,72,1263
45547829,973,22,86,780
45547829,973,22,86,788
45547829,973,22,86,809
45547829,973,22,86,779
43931766,974,12,75,710
36328678,974,12,75,808
43076830,975,11,70,365
6495769,975,11,70,294
37999452,975,11,70,271
3963704,975,11,70,285
45369778,976,15,93,784
49008150,976,15,93,621
47154717,977,24,73,1402
47154717,977,24,73,1689
47051480,978,10,70,498
8373239,978,10,70,506
45926304,979,18,88,501
45926304,979,18,88,577
44438082,980,12,91,452
44438082,980,12,91,450
43304027,981,16,75,448
35855979,981,16,75,477
41530159,982,15,81,447
37905223,982,15,81,705
36214650,982,15,81,723
40733628,982,15,81,460
40094020,982,15,81,617
45209808,983,13,76,578
51781100,983,13,76,425
4503458,984,14,71,335
5771434,984,14,71,293
3798482,985,14,100,543
3798482,985,14,100,495
4297175,986,11,90,312
4297959,986,11,90,291
4139496,987,17,77,199
4139496,987,17,77,183
2698868,988,15,80,810
6572897,988,15,80,846
2158429,989,13,100,642
2156842,989,13,100,640
3235627,990,14,78,523
3235627,990,14,78,483
3308541,991,20,85,629
4199104,991,20,85,518
4427847,992,13,71,417
40134193,992,13,71,357
2772303,993,22,100,583
2772303,993,22,100,538
2777042,994,11,72,628
6556746,994,11,72,470
4053396,995,13,71,716
4053396,995,13,71,884
3740859,996,15,100,916
3553657,996,15,100,836
3595973,996,15,100,903
3740859,997,10,100,604
3595973,997,10,100,485
3553657,997,10,100,560
3740859,998,11,100,513
3595973,998,11,100,441
3553657,998,11,100,473
4315762,999,18,100,805
4315762,999,18,100,791
2140133,1000,18,94,988
8271681,1000,18,94,992
4208579,1001,20,71,425
4208579,1001,20,71,617
2459194,1002,19,94,623
2397043,1002,19,94,611
3795502,1003,12,91,321
3795502,1003,12,91,325
3795502,1003,12,91,312
3795502,1003,12,91,314
4291107,1004,12,73,386
4291107,1004,12,73,323
4291107,1004,12,73,447
4291107,1004,12,73,345
2462861,1005,15,100,434
2467230,1005,15,100,434
3551821,1006,24,76,783
6119305,1006,24,76,1017
3621475,1007,18,100,1355
3704804,1007,18,100,1459
5917899,1007,18,100,1355
3621475,1008,59,100,2660
5917899,1008,59,100,2660
3704804,1008,59,100,2956
3995331,1009,17,76,502
4648665,1009,17,76,671
3222608,1010,11,72,737
3222608,1010,11,72,431
4530758,1011,10,70,697
8286136,1011,10,70,692
3689718,1012,10,70,251
35895628,1012,10,70,326
35895628,1012,10,70,349
3812935,1013,14,78,675
6346075,1013,14,78,518
3518229,1014,34,94,1446
37740416,1014,34,94,1354
53348137,1015,10,70,429
53346917,1015,10,70,391
50042749,1016,19,94,841
50043662,1016,19,94,1038
53005928,1017,14,71,322
53005928,1017,14,71,284
53005928,1017,14,71,382
52768755,1018,15,100,401
52776889,1018,15,100,401
48113078,1019,11,72,603
36043944,1019,11,72,460
52745002,1020,13,71,354
52121032,1020,13,71,304
52734960,1021,19,75,1086
52734960,1021,19,75,911
53945654,1022,10,100,541
48404183,1022,10,100,569
48156326,1023,11,72,263
38488445,1023,11,72,242
50424839,1024,14,92,569
50424839,1024,14,92,564
52056917,1025,15,86,602
49008150,1025,15,86,568
53682882,1026,20,70,913
53682882,1026,20,70,891
48339574,1027,14,100,641
48339574,1027,14,100,536
53621159,1028,19,75,858
53861445,1028,19,75,829
52746978,1029,17,70,805
52746978,1029,17,70,945
50436529,1030,10,70,341
6553845,1030,10,70,366
52561569,1031,41,75,1536
52582283,1031,41,75,1974
49301747,1032,10,100,368
49301747,1032,10,100,431
51057810,1033,30,83,946
51057810,1033,30,83,862
51696216,1034,16,72,808
51696216,1034,16,72,413
48824337,1035,19,76,643
48824337,1035,19,76,1198
52424674,1036,21,70,718
52439933,1036,21,70,1112
51724341,1037,11,72,599
51724341,1037,11,72,559
50959460,1038,11,81,518
50959460,1038,11,81,319
48600085,1039,15,81,283
48600085,1039,15,81,419
51370722,1040,18,80,1232
51370722,1040,18,80,1658
48510065,1041,19,89,640
48510065,1041,19,89,691
52147674,1042,11,90,396
52138434,1042,11,90,384
51494197,1043,14,73,744
51494197,1043,14,73,597
52153094,1044,15,93,570
52153094,1044,15,93,572
50854473,1045,10,90,242
50854473,1045,10,90,242
50854473,1045,10,90,242
50854473,1045,10,90,242
53957143,1046,17,72,890
48855612,1046,17,72,1334
53957143,1047,18,72,880
48855612,1047,18,72,781
50842745,1048,16,100,820
50882530,1048,16,100,820
50842745,1049,16,100,1718
50882530,1049,16,100,1718
51483382,1050,10,70,480
49379746,1050,10,70,464
48713839,1051,17,70,876
49637844,1051,17,70,812
52853084,1052,13,76,274
5750402,1052,13,76,353
52720871,1053,30,100,2034
52720871,1053,30,100,1900
52608335,1054,11,72,727
48813524,1054,11,72,625
50775169,1054,11,72,553
48829890,1054,11,72,708
51618780,1055,14,100,584
50543961,1055,14,100,589
53643483,1056,10,70,764
36505559,1056,10,70,344
48311289,1057,11,81,519
48311289,1057,11,81,528
48311289,1057,11,81,523
48311289,1057,11,81,527
50044077,1058,15,100,950
50045339,1058,15,100,950
52950289,1059,15,93,848
52950289,1059,15,93,906
49257535,1060,26,96,878
49231040,1060,26,96,820
53291086,1061,14,71,474
41158956,1061,14,71,210
53417383,1062,12,83,437
53417383,1062,12,83,504
48642170,1063,12,76,595
50615746,1063,12,76,507
53891686,1064,13,71,370
53891686,1064,13,71,272
52744113,1065,15,75,534
52744113,1065,15,75,452
52744113,1065,15,75,484
50795639,1066,14,100,655
50795639,1066,14,100,657
51682659,1067,21,81,890
51005721,1067,21,81,769
51682659,1067,21,81,872
51682659,1068,60,86,2275
51005721,1068,60,86,2201
51682659,1068,60,86,2201
51682659,1069,12,100,513
51682659,1069,12,100,513
51005721,1069,12,100,513
49815080,1070,10,100,687
49815080,1070,10,100,640
53272938,1071,12,84,454
53272938,1071,12,84,580
53272938,1071,12,84,502
50011276,1072,11,72,289
38953921,1072,11,72,279
39780063,1072,11,72,467
52138434,1073,15,93,484
52147674,1073,15,93,573
51986766,1074,11,100,643
52015859,1074,11,100,643
48813524,1075,37,89,1829
50775169,1075,37,89,1769
53258088,1076,20,95,876
53258088,1076,20,95,868
52091922,1077,15,80,846
52091922,1077,15,80,1030
53191386,1078,14,80,1393
53237081,1078,14,80,1138
49585594,1079,12,100,642
48867015,1079,12,100,567
49099890,1080,14,73,626
48908750,1080,14,73,926
49942522,1081,15,100,593
49942522,1081,15,100,589
52970631,1082,42,74,2255
52970631,1082,42,74,2128
48799146,1083,11,72,306
48799146,1083,11,72,306
48799146,1083,11,72,307
48799146,1083,11,72,308
50846669,1084,11,72,276
35534789,1084,11,72,306
52899321,1085,10,80,358
52899321,1085,10,80,358
48555619,1086,10,70,368
34656504,1086,10,70,573
53622376,1087,29,86,1642
53531482,1087,29,86,1200
48201935,1088,13,92,340
48201935,1088,13,92,369
49293686,1089,18,94,828
39945181,1089,18,94,761
39945181,1089,18,94,761
52015859,1090,17,100,970
51986766,1090,17,100,970
50615854,1091,16,100,539
50615854,1091,16,100,565
48461317,1092,10,70,273
48461317,1092,10,70,315
51460652,1093,15,80,802
51460652,1093,15,80,723
51460652,1093,15,80,661
51460652,1093,15,80,810
53110830,1094,10,100,523
53110830,1094,10,100,466
53264486,1095,19,94,1178
53264486,1095,19,94,1130
53264486,1095,19,94,1169
50636759,1096,11,72,558
50636759,1096,11,72,699
51127072,1097,10,90,287
51127072,1097,10,90,286
49770442,1098,11,72,509
49770442,1098,11,72,517
51987326,1099,14,73,459
40652070,1099,14,73,486
50102252,1100,24,95,872
50102252,1100,24,95,880
53843011,1101,17,70,953
36510872,1101,17,70,1018
52576080,1102,12,91,1040
52575133,1102,12,91,1163
51220841,1103,12,84,160
51220841,1103,12,84,137
51220841,1103,12,84,146
51220841,1103,12,84,141
51220841,1104,19,84,293
51220841,1104,19,84,294
51220841,1104,19,84,302
51220841,1104,19,84,301
50904369,1105,12,91,748
50904369,1105,12,91,792
52765110,1106,13,92,387
52765110,1106,13,92,354
7671199,1107,10,70,345
37308368,1107,10,70,338
39672159,1107,10,70,460
7879174,1108,16,87,531
7878697,1108,16,87,584
7032814,1109,15,70,356
7032814,1109,15,70,354
39607742,1109,15,70,210
39607742,1109,15,70,223
6118709,1110,22,76,609
6118709,1110,22,76,597
7227572,1111,16,88,538
5369573,1111,16,88,510
5041828,1112,33,77,1183
5049044,1112,33,77,1550
5041828,1113,23,70,1016
5041828,1113,23,70,887
7445572,1114,14,100,469
7452665,1114,14,100,535
6599285,1115,16,100,725
6599285,1115,16,100,717
5841283,1116,18,100,581
5841283,1116,18,100,514
5660390,1117,21,85,629
5660390,1117,21,85,717
6876159,1118,14,78,443
6876159,1118,14,78,394
6644605,1119,34,85,2115
5959389,1119,34,85,1451
6471745,1120,15,70,694
6471745,1120,15,70,523
5007995,1121,13,71,520
35914207,1121,13,71,385
7489538,1122,18,94,1198
7489538,1122,18,94,1098
8508371,1123,26,96,1845
8513345,1123,26,96,1989
8508371,1124,31,93,2097
8513345,1124,31,93,1896
8508371,1125,16,77,524
8513345,1125,16,77,397
5694763,1126,12,83,290
5716390,1126,12,83,345
5714074,1127,24,87,540
5713110,1127,24,87,567
5587430,1128,16,100,532
5586202,1128,16,100,476
7439463,1129,10,100,411
7449592,1129,10,100,375
6876159,1130,19,73,564
6876159,1130,19,73,525
5049044,1131,19,71,441
5049044,1131,19,71,825
7499417,1132,19,70,832
7499417,1132,19,70,777
5444693,1133,16,82,678
4574511,1133,16,82,544
6521113,1134,12,75,469
6521113,1134,12,75,406
6126242,1135,15,70,435
6126242,1135,15,70,446
5668283,1136,12,83,254
5668283,1136,12,83,267
6154504,1137,11,72,304
6154504,1137,11,72,292
6154504,1137,11,72,296
6154504,1137,11,72,294
6555167,1138,15,100,664
7673320,1138,15,100,600
8678067,1139,11,81,481
8678067,1139,11,81,481
8402106,1140,10,90,304
8402106,1140,10,90,263
8530312,1141,12,75,1019
8530312,1141,12,75,951
7321642,1142,16,82,956
7321642,1142,16,82,491
8547764,1143,19,84,481
8547764,1143,19,84,478
7939516,1144,12,83,548
7939516,1144,12,83,530
5750402,1145,20,100,952
5750402,1145,20,100,955
8110465,1146,13,76,393
8110465,1146,13,76,375
8110465,1146,13,76,400
7541660,1147,21,90,400
7541660,1147,21,90,402
7541660,1147,21,90,398
7541660,1147,21,90,399
5293140,1148,10,90,308
5293140,1148,10,90,239
4638563,1149,15,93,409
4638563,1149,15,93,379
4650762,1150,13,92,360
4650762,1150,13,92,360
6145926,1151,15,73,499
35831619,1151,15,73,348
8402818,1152,13,100,796
8402818,1152,13,100,796
8307423,1153,34,77,1600
8307423,1153,34,77,1748
8307423,1154,11,81,520
8307423,1154,11,81,461
8307423,1155,11,81,525
8307423,1155,11,81,466
8373714,1156,14,71,340
36395762,1156,14,71,452
35555929,1157,20,100,854
35542233,1157,20,100,794
37382446,1158,10,70,391
38579880,1158,10,70,274
35199604,1159,13,84,227
35199604,1159,13,84,390
36995622,1160,15,80,491
36995622,1160,15,80,501
39963316,1161,13,76,742
39963316,1161,13,76,493
35664401,1162,10,90,449
35664401,1162,10,90,481
38589321,1163,17,94,741
38589321,1163,17,94,574
36706376,1164,14,92,377
36706376,1164,14,92,357
36706376,1164,14,92,353
35925528,1165,12,84,514
35925528,1165,12,84,440
38973789,1166,22,77,661
38941363,1166,22,77,647
39905772,1167,10,80,442
39924401,1167,10,80,433
36204868,1168,14,85,430
36204868,1168,14,85,563
38456350,1169,12,83,237
38456350,1169,12,83,252
39554300,1170,20,95,637
39554300,1170,20,95,613
35417497,1171,13,100,343
35417497,1171,13,100,318
38981242,1172,27,96,885
38981242,1172,27,96,753
38032784,1173,12,75,597
38036156,1173,12,75,787
35075952,1174,19,85,889
36511372,1174,19,85,1414
37865575,1175,13,71,767
37817827,1175,13,71,619
38361116,1175,13,71,865
38529826,1176,20,76,650
37573638,1176,20,76,970
40957359,1177,13,76,336
40957359,1177,13,76,350
37081025,1178,11,81,401
37081025,1178,11,81,388
37452958,1179,15,87,660
37452958,1179,15,87,500
35407853,1180,12,75,580
36150538,1180,12,75,636
35081427,1181,14,86,526
35110792,1181,14,86,372
40141882,1182,21,76,1055
40382463,1182,21,76,870
35167531,1183,28,75,586
35167531,1183,28,75,927
36989819,1184,16,93,616
37034449,1184,16,93,641
39579397,1185,12,75,601
39579397,1185,12,75,599
40482236,1186,10,100,500
40482236,1186,10,100,503
40275653,1187,17,72,370
40275653,1187,17,72,435
35370300,1188,11,81,371
35370300,1188,11,81,409
35816588,1189,11,83,361
35816588,1189,11,83,285
41174473,1190,16,100,667
38185274,1190,16,100,676
35706153,1191,26,85,1189
35706153,1191,26,85,1014
35706153,1191,26,85,1313
34862018,1192,13,84,309
34862018,1192,13,84,341
40185599,1193,30,71,1799
40222055,1193,30,71,1544
40185599,1193,30,71,1667
40097017,1193,30,71,1308
37746672,1194,12,75,337
37746672,1194,12,75,342
37746672,1194,12,75,325
37746672,1194,12,75,325
37746672,1194,12,75,350
39103309,1195,39,94,1600
39125936,1195,39,94,1827
35493617,1196,22,73,483
35493617,1196,22,73,739
35493617,1196,22,73,638
35493617,1196,22,73,877
38141792,1197,10,100,228
38148592,1197,10,100,230
34843403,1198,26,92,947
34843403,1198,26,92,950
40064814,1199,15,100,418
40053468,1199,15,100,418
36961848,1200,12,100,749
39245827,1200,12,100,593
36961848,1201,14,92,580
39245827,1201,14,92,515
35811492,1202,18,94,365
35811492,1202,18,94,362
35811492,1203,17,94,373
35811492,1203,17,94,371
37677529,1204,16,100,709
37270322,1204,16,100,758
35387585,1205,11,90,455
39440801,1205,11,90,478
39548126,1206,38,92,1194
39548126,1206,38,92,1010
38288773,1207,24,82,786
38288773,1207,24,82,644
38288773,1207,24,82,867
36491963,1208,12,100,334
36491963,1208,12,100,334
35308057,1209,18,84,242
35308057,1209,18,84,339
35928347,1210,20,95,830
35941320,1210,20,95,884
35928347,1211,16,82,486
35941320,1211,16,82,559
38904304,1212,19,84,962
38886979,1212,19,84,890
39813980,1213,26,79,1114
39813980,1213,26,79,1390
37308368,1214,15,73,497
40944334,1214,15,73,390
39859887,1215,13,76,280
39859887,1215,13,76,343
35674612,1216,16,100,698
36520841,1216,16,100,698
40993268,1217,12,100,1184
40993268,1217,12,100,1183
34599145,1218,12,91,287
34599145,1218,12,91,297
40440450,1219,11,72,402
40440450,1219,11,72,403
40440450,1219,11,72,403
40440450,1219,11,72,402
38508966,1220,26,71,669
38508966,1220,26,71,748
35716160,1221,13,84,397
35716160,1221,13,84,460
36409946,1222,15,70,296
36409946,1222,15,70,435
40493512,1223,10,80,407
40493512,1223,10,80,408
40493512,1223,10,80,407
40493512,1223,10,80,408
40493512,1223,10,80,406
40493512,1223,10,80,410
38326939,1224,15,73,628
38326939,1224,15,73,704
37911376,1225,17,76,679
37911376,1225,17,76,718
40258333,1226,20,90,1249
40258333,1226,20,90,1240
